시간,데이터수집(ms),신호처리(ms),화면갱신(Hz),루프처리량(kS/s)
2025-09-22 13:23:05,43.55,3.46,20.34,333.21
2025-09-22 13:23:15,42.67,2.66,21.09,345.46
2025-09-22 13:23:25,41.20,3.48,21.11,345.86
2025-09-22 13:23:35,42.51,2.51,21.18,347.03
2025-09-22 13:23:45,42.43,2.60,21.21,347.44
2025-09-22 13:23:55,41.34,3.15,21.21,347.43
2025-09-22 13:24:05,42.39,2.55,21.22,347.72
2025-09-22 13:24:15,41.47,3.11,21.21,347.54
2025-09-22 13:24:25,40.78,3.96,21.19,347.25
2025-09-22 13:24:35,39.42,3.39,21.30,349.04
2025-09-22 13:24:45,40.39,3.35,21.30,348.94
2025-09-22 13:24:55,42.66,2.93,20.95,343.27
2025-09-22 13:25:05,40.61,2.58,21.65,354.77
2025-09-22 13:25:15,41.19,2.57,21.49,352.05
2025-09-22 13:25:25,42.20,2.56,21.26,348.28
2025-09-22 13:25:35,41.37,2.57,21.52,352.62
2025-09-22 13:25:45,43.37,3.51,20.37,333.73
2025-09-22 13:25:55,42.51,2.70,21.10,345.62
2025-09-22 13:26:05,42.27,2.63,21.20,347.33
2025-09-22 13:26:15,38.71,3.33,21.61,354.10
2025-09-22 13:26:25,42.54,2.84,21.04,344.71
2025-09-22 13:26:35,42.15,2.55,21.22,347.63
2025-09-22 13:26:45,40.63,2.73,21.46,351.54
2025-09-22 13:26:55,41.35,2.59,21.61,354.11
2025-09-22 13:27:05,40.78,3.31,21.26,348.33
2025-09-22 13:27:15,41.82,3.03,20.93,342.84
2025-09-22 13:27:26,42.40,2.84,21.10,345.67
2025-09-22 13:27:36,38.58,2.58,22.48,368.28
2025-09-22 13:27:46,42.16,5.29,19.94,326.77
2025-09-22 13:27:56,40.57,2.58,21.60,353.93
2025-09-22 13:28:06,43.03,2.46,20.99,343.83
2025-09-22 13:28:16,38.73,3.89,21.35,349.73
2025-09-22 13:28:26,40.95,3.38,21.24,348.05
2025-09-22 13:28:36,40.55,2.64,21.78,356.82
2025-09-22 13:28:46,42.03,2.50,21.28,348.72
2025-09-22 13:28:56,40.69,4.20,20.88,342.14
2025-09-22 13:29:06,42.26,3.12,21.03,344.58
