timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,R,y1,y2,yt
1757382873.7950513,0.00048732479041819826,-0.0003620396202441683,-0.0019977966930866007,0.0006796416141701644,-0.0019126918187071492,0.0012660872724344736,-0.005868417010643307,0.000783531375195827,-0.09504585027435773,-0.09504585027426268,-0.09504585027426268,-0.09504585027426268
1757382876.38773,0.00048041237384575843,-0.0003591341014111077,-0.002000914986104361,0.0006818355926744922,-0.0019134944810334069,0.0012687677428244277,-0.005868107263903055,0.0007855313749071221,-0.09194160194652479,-0.09194160194643283,-0.09194160194643283,-0.09194160194643283
1757382878.9024878,0.00048467287968216626,-0.0003611388887646042,-0.0019982986491838147,0.000686653895376946,-0.0019173404669853814,0.0012553285287370934,-0.005885127497497339,0.0007835054280791793,-0.0941825068511913,-0.09418250685109711,-0.09418250685109711,-0.09418250685109711
1757382881.3675604,0.0004853828556745999,-0.00036198949619610163,-0.002000664824339158,0.0006807973391459858,-0.0019148398346745129,0.0012595526064426046,-0.005884074341281082,0.0007810084715019009,-0.09348920323916304,-0.09348920323906955,-0.09348920323906955,-0.09348920323906955
1757382883.841216,0.00048746000022952663,-0.0003614579947454391,-0.002002784998209721,0.0006790340271061382,-0.0019141076716511108,0.0012604535224347156,-0.005890390385025575,0.0007823881723785464,-0.09518558122320238,-0.09518558122310719,-0.09518558122310719,-0.09518558122310719
1757382886.48797,0.000490136955387758,-0.0003604248365872801,-0.0020038081181864265,0.0006760265173652925,-0.0019143662543478935,0.0012547450294294361,-0.005884844207385354,0.0007877511191561196,-0.09769085429256699,-0.09769085429246929,-0.09769085429246929,-0.09769085429246929
1757382888.8766644,0.0004915594154813308,-0.0003575603251976027,-0.002008141892794848,0.0006799071741653081,-0.0019128327897086565,0.0012673109789275428,-0.005877791546483011,0.0007812946536345568,-0.10088509847331212,-0.10088509847321123,-0.10088509847321123,-0.10088509847321123
1757382891.2885768,0.0004908026908813131,-0.00035760263806548743,-0.0020037847526580103,0.0006801710223598601,-0.001909485484950304,0.0012643043249766397,-0.005890716984904543,0.0007915343131153981,-0.10063362888087855,-0.10063362888077791,-0.10063362888077791,-0.10063362888077791
1757382893.8094294,0.0004896524963643287,-0.0003565847958718683,-0.0020027039311039654,0.0006804827650012819,-0.0019198262892184826,0.0012685753331365855,-0.005891204400148177,0.0007882777343231823,-0.10063951780875204,-0.1006395178086514,-0.1006395178086514,-0.1006395178086514
1757382896.2607074,0.0004949023115403129,-0.0003560092106711932,-0.002000616361588306,0.0006798002896708197,-0.0019104869623002476,0.0012689681813823335,-0.005883344698430763,0.0007914691934577937,-0.10515703429671297,-0.1051570342966078,-0.1051570342966078,-0.1051570342966078
1757382898.83908,0.0004906523326397368,-0.000351304271192983,-0.0020051691514088622,0.0006793321614215726,-0.0019124512580038222,0.0012603329909868645,-0.005877113653842226,0.0007931373482572887,-0.10510195642768395,-0.10510195642757884,-0.10510195642757884,-0.10510195642757884
1757382901.205389,0.0004929572038145121,-0.00035876328837906857,-0.002004056944799525,0.0006827508605451049,-0.001910751954111601,0.0012588501750766016,-0.005886757642108672,0.000786897575653435,-0.10156156634420355,-0.10156156634410198,-0.10156156634410198,-0.10156156634410198
1757382903.8693717,0.0004945128024421851,-0.0003596966111714689,-0.0019987892452622033,0.0006840390122674445,-0.0019114538355418259,0.001261133409376358,-0.005886865520905107,0.0007882051920761081,-0.10254129490904977,-0.10254129490894721,-0.10254129490894721,-0.10254129490894721
1757382906.424553,0.0004973119927507542,-0.0003622070415731937,-0.0020068262005464685,0.0006848262249710567,-0.0019125782930199855,0.0012681657170888025,-0.005895918550006887,0.0007906747292832507,-0.10219739317389342,-0.10219739317379122,-0.10219739317379122,-0.10219739317379122
1757382909.1342797,0.0004937844754544617,-0.000357236177104303,-0.0019939363402988667,0.0006821953532560589,-0.0019129620291060267,0.0012574015398327198,-0.005865769233106041,0.0007845305439285403,-0.10409699765659568,-0.10409699765649157,-0.10409699765649157,-0.10409699765649157
1757382913.651058,0.0004864149202787334,-0.0003540610673963397,-0.001998728389180884,0.0006820697531687442,-0.0019118051193362845,0.001268468522861514,-0.005872389698654934,0.0007926369099801409,-0.10052252676805125,-0.10052252676795072,-0.10052252676795072,-0.10052252676795072
1757382916.2879884,0.0004905676422492509,-0.0003558678335488359,-0.002007275336314492,0.0006781240516100991,-0.0019163262326160884,0.0012607732755155737,-0.005882553755062241,0.0007898485073701341,-0.10134272174421086,-0.1013427217441095,-0.1013427217441095,-0.1013427217441095
1757382919.7480843,0.0004953272675971457,-0.00035939718184998084,-0.0020115562682896547,0.000686046799461919,-0.0019130659955749834,0.0012670064519235149,-0.00588120003062891,0.0007891355914049044,-0.10254931333680252,-0.10254931333669996,-0.10254931333669996,-0.10254931333669996
1757382921.943493,0.0004948966264708865,-0.00036295323468818,-0.0020021650409554792,0.0006910527598212604,-0.0019094274482136793,0.001253049053169773,-0.0058724420381987205,0.0007954738789359715,-0.10063470061404618,-0.10063470061394554,-0.10063470061394554,-0.10063470061394554
1757382946.6962144,0.0004886030657869517,-0.0003577051837701742,-0.002004961389354107,0.0006883912292904748,-0.001909276865347194,0.0012603198859583984,-0.005867114953406624,0.0007917803050931293,-0.09942340035252993,-0.0994234003524305,-0.0994234003524305,-0.0994234003524305
1757382949.7906687,0.00048568732816899437,-0.00036261142830966214,-0.002007104178380968,0.0006856765458602609,-0.001909707968148055,0.001258198481966673,-0.0058629852489889955,0.000790267884652514,-0.09313858506023195,-0.0931385850601388,-0.0931385850601388,-0.0931385850601388
1757382953.06142,0.0004871936517645071,-0.0003659713422810552,-0.0020082611426979766,0.0006831742068810868,-0.0019129235856089263,0.0012562833842483091,-0.005877281110775613,0.0007931400477151604,-0.09148253318202346,-0.09148253318193196,-0.09148253318193196,-0.09148253318193196
1757382955.6196437,0.0004903131891063822,-0.00036314030775854155,-0.0020032380431609037,0.0006814912896041617,-0.0019124197992566132,0.0012626424656609545,-0.005881631707961063,0.000793551518880666,-0.09621576985291752,-0.09621576985282129,-0.09621576985282129,-0.09621576985282129
1757382958.3389657,0.000486629235399894,-0.0003636567278104926,-0.002004106248695166,0.0006807822815179165,-0.001905447157013792,0.0012578911727068656,-0.005881327539990188,0.0007893362622575393,-0.09292698593273278,-0.09292698593263984,-0.09292698593263984,-0.09292698593263984
1757382960.8475544,0.0004865929163006068,-0.0003661689753086661,-0.0019933817719622686,0.0006825607409178747,-0.0019152051677465405,0.0012635020312475528,-0.005873179207445603,0.0007891169817708559,-0.09186909443149706,-0.09186909443140519,-0.09186909443140519,-0.09186909443140519
1757382963.2789023,0.0004842772142815536,-0.00036701458272631564,-0.002004318510345543,0.0006792817951894967,-0.0019070299919277183,0.0012592655706401383,-0.005878159044699784,0.000792107974826442,-0.08849764712363152,-0.08849764712354302,-0.08849764712354302,-0.08849764712354302
1757382965.8252106,0.0004947421728006156,-0.0003626424898010868,-0.002008187171648875,0.0006835429935413389,-0.0019089832105414763,0.0012619086837911456,-0.005884306040416296,0.0007931325898191752,-0.09972465457703422,-0.09972465457693448,-0.09972465457693448,-0.09972465457693448
1757382968.291976,0.00048746338386875996,-0.00037212563322714737,-0.002004200810195334,0.0006806001229593317,-0.0019183109950269468,0.001264881115674791,-0.005881177841706128,0.0007949311565930982,-0.08713938564780066,-0.08713938564771351,-0.08713938564771351,-0.08713938564771351
1757382970.9041817,0.0004825649674021641,-0.00036086508191926454,-0.0020101915699847093,0.0006831580369356147,-0.0019068563567655875,0.0012640094638219264,-0.005880439268699507,0.000790688066098948,-0.09170822179224121,-0.09170822179214949,-0.09170822179214949,-0.09170822179214949
1757382973.3624523,0.0004912606359859486,-0.00036026681530695095,-0.0020095594956968128,0.0006736576955760448,-0.0019091102286905325,0.001267593101073373,-0.005887502193862933,0.0007909579057241635,-0.09805647448428621,-0.09805647448418815,-0.09805647448418815,-0.09805647448418815
